,username,location,text,hashtags,tweet_date
2989,Amaretti Betty,,"Ah yes, Steve Baker: a member of the Global Warming Policy Foundation. Believes that much evidence of climate change is “contestable”. No Steve it ain’t and wear a mask you fool. #stevebaker","[{'text': 'stevebaker', 'indices': [179, 190]}]",2021-11-30 19:31:59
2990,Sam Gatige Gathari,,"@redmayne_robert @endelstamberg @StanChart The effects of global warming and climate change is not a question of one nation or two nation's,this group or that group,this is a question of humanity..#LetsActNow","[{'text': 'LetsActNow', 'indices': [197, 208]}]",2021-11-30 19:12:31
2991,Sam Gatige Gathari,,@redmayne_robert @endelstamberg @StanChart Hello guys 👋😊 we must win this battle 💪 nomatter how longer it will take.. global warming and climate change effects are already in our midst..#saveplanetearth,"[{'text': 'saveplanetearth', 'indices': [186, 202]}]",2021-11-30 19:08:33
2992,Sam Gatige Gathari,,"@redmayne_robert Keep it up 💪👍 guys.. this is a battle of each and every like minded persons around the globe to take decisive actions and shout the loundest.. because effects of global warming and climate change is causing a lot of havoc to human, wildlife and species on our Waters..#LetsACt","[{'text': 'LetsACt', 'indices': [285, 293]}]",2021-11-30 19:04:57
2993,Kim Lundgren Associates,"Boston, MA","Climate change? Global warming? Climate Crisis? ""The overall takeaway is that journalists and climate advocates might be getting too hung up on specific words when the bigger picture is much more important."" https://t.co/ZJDXxnRTuk",[],2021-11-30 19:04:20
2994,Nicholas in Seattle,Greater Seattle area,"""One person embarks on a quest to solve the riddle of Global Warming &amp; Climate Change, in an attempt to save our lives and planet. While doing so, they stumble upon what appears to be 'an underlying current' as-well a possible key to ending the crisis... On Amazon now https://t.co/wh5LCiwndR",[],2021-11-30 19:02:35
2995,Brijesh Singh,,"@ks_rohit10 @republic Bitcoin’s annual energy consumption has risen from 9.6 TWh (terawatt-hours) in February 2017 to 73.2 TWh in January 2020;

A report by Nature Climate Change informed that Bitcoin alone could produce enough CO2 emissions to push global warming above 2°C in less than three decades.",[],2021-11-30 18:54:16
2996,Terry Horrocks,"Essex, MD","@SenatorCardin You have been in elected office for more than 60 years. 1st we heard of the next ice age…need money…. Then global warming…need money… now climate change you guessed it need money…. No thanks you are the problem, not the solution. Resign and let a person of color have a chanc",[],2021-11-30 18:53:43
2997,Louis Grenier,Montreal,@CPita3 @lisa_iannattone Wordsmithing like when Global Warming was changed to Climate Change.,[],2021-11-30 18:51:26
2998,Old Windbag,,"@BusaFabio @jenbarrios12 @SeosQuinn If you don't like those words try saying ""Fossil fools !"". We are warming up and it has caused a bit of bad weather this year, all helped along by man made global warming+climate change. https://t.co/QCqfBKq4tf https://t.co/ifzjRvjLmK https://t.co/5GsWg6WD1d https://t.co/dumC4yjpaw",[],2021-11-30 18:42:21
2999,anon,,@OpIndia_com @rahulroushan Adding more pipelines without any concern for environment. PVC pipes is contributing to global warming and climate change - south delhi ki lavanya,[],2021-11-30 18:37:33
3000,Edgs,Ciudad de México,Exaggerating the consequences of climate change and down playing global progress doesn’t help to reduce global warming. The idea of demanding more with the aim of achieving the minimal leads to unwanted consequences. No “helpful lies” and realistic goals and demands.,[],2021-11-30 18:27:46
3001,BSCG Scotland,Scottish Highlands,"Mentions donations to campaign of Boris Johnson included “a director of the Global Warming Policy Forum, an arm of... a climate change sceptic group. ...accused ... of being ""the UK's main climate science denial campaign group."" https://t.co/FC2TtlN1hV #ClimateChangeIsReal","[{'text': 'ClimateChangeIsReal', 'indices': [253, 273]}]",2021-11-30 18:19:49
3002,RCU,,The is a reason they don't call it global warming anymore. Its a bullshit attempt for more control. AS USUAL... https://t.co/155qmkMAmo via @Yahoo,[],2021-11-30 18:16:28
3003,"Louise, Prof/Dr",Possibly on Caledonian Sleeper,"Oh for goodness sake. Masks are not the end of the world. Climate change might be. But then Steve Baker doesn't really believe in global warming, apparently. https://t.co/Lx4z4jA3Ij https://t.co/pIVqklfh0h",[],2021-11-30 18:10:56
3004,Oceanwire,The Great Pacific Northwest,".
Oregonians! Researchers are asking YOU to take photos to help document sea-level rise during king tide event
by @m0nica10 #ClimateEmergency 
https://t.co/NOMV7DH5Jl","[{'text': 'ClimateEmergency', 'indices': [124, 141]}]",2021-11-30 18:10:43
3005,RSMacKinnon (he/him),A place that's on fire.,@GildasMcmurty @GBNEWS Nov 19 EWE:  A new book exposes systemic shortcomings in the way global warming is taught in America.  https://t.co/ljNxELz5Jg,[],2021-11-30 18:10:34
3006,João Paulo Mendes Silva,"São Paulo, Brasil","@UN @UNEP @EU_Commission @POTUS @VP @WhiteHouse @ASEAN @KremlinRussia_E @BorisJohnson @GOVUK @TheChineseGovt Dear All, Jair Bolsonaro doesn't mind about Global Warming, Climate Change or if  Amazonia is burning. He's also a negationist of the Covid pandemic. He’s a big problem!",[],2021-11-30 18:04:57
3007,Justin Careesi (Zeta variant),"SF, CA","@blesseraux @BretWeinstein that is indeed very often how the names of things are chosen. doesn't mean it's true, just credible. this is, for example, why se say ""climate change"" instead of ""global warming"" now. That name came from a marketing-style study (Luntz)",[],2021-11-30 18:03:56
3008,XRscout,United Kingdom,"Big #oil has never taken the doomist approach. Instead they have just failed to tell us they knew about climate changes impact while making their business resilient, but they did it secretly.

https://t.co/otXItGR71a

What is Mann on about?

https://t.co/0CCXp0aDgg","[{'text': 'oil', 'indices': [4, 8]}]",2021-11-30 18:02:00
3009,"Tom Gillispie, LET'S KEEP NATURE LOOKING NATURAL","Rural Hall, NC","#climatechange Links to CLIMATE CHANGE #climate #change #global #warming #JoeBiden #nature #preserve_nature
https://t.co/QCcFzGAdD2 https://t.co/rfxXx7zsxS","[{'text': 'climatechange', 'indices': [0, 14]}, {'text': 'climate', 'indices': [39, 47]}, {'text': 'change', 'indices': [48, 55]}, {'text': 'global', 'indices': [56, 63]}, {'text': 'warming', 'indices': [64, 72]}, {'text': 'JoeBiden', 'indices': [73, 82]}, {'text': 'nature', 'indices': [83, 90]}, {'text': 'preserve_nature', 'indices': [91, 107]}]",2021-11-30 17:59:59
3010,NOAAandNASAareRight,,"@wattsupwiththat Of course Arctic rivers are changing!  Less Arctic ice is accumulating in winter, and more is melting in summer - due to Global Warming.  See:

https://t.co/sjGml6cR1B

https://t.co/AEwbMmSxZ4

https://t.co/I3qHqREelE",[],2021-11-30 17:58:18
3011,bees are cool and nice,he/they,"@Merc59479219 @JAREDandSARAH @CBSNews &amp; what’s also weird is it looks like global warming is slowing the ocean currents, so then I tried to find how this usually happens based on another beached anglerfish from last may, &amp; apparently no one knows that either, so - 4/

https://t.co/Z13zTxgJhO

https://t.co/oGD3wgRxNW",[],2021-11-30 17:54:31
3012,karan veer singh,,"Contemporary climate change includes both the global warming caused by humans, and its impacts on Earth's weather patterns. There have been previous periods of climate change, but the current changes are more rapid than any known events in Earth's history. https://t.co/1B8FzOiy50",[],2021-11-30 17:54:07
3013,Bill Ball,"Las Vegas, NV","2.
... of a new ""Ice Age"" back in the 1970's!
and,
Al Gore predicted Global warming would flood Florida by 2012, (at the place Nancy Polosi just purchased a retirement mansion)! - ARE NO LONGER FOOLED!
.
Friends, ALL ""Climate Change"" proponents are in a CULT that  (Cont...)",[],2021-11-30 17:50:17
3014,Oregon King Tides,Coastal Oregon,Researchers are asking Oregonians to take photos to help document sea-level rise during king tide event https://t.co/UMOl5LhXrk,[],2021-11-30 17:48:26
3015,Pledgeio,"London, England",Getting organised and taking action is the best way to move the world forward. You want to take action on global warming/climate change? Start off on our platform. #climatechange #globalwarming,"[{'text': 'climatechange', 'indices': [164, 178]}, {'text': 'globalwarming', 'indices': [179, 193]}]",2021-11-30 17:47:01
3016,brocknoxious,,"@DexColt82 Time Magazine has done the same BS w/ climate issues: ""coming ice age"", ""acid rain"", ""the big freeze""...to, ""global warming"", ""no more polar bears"", ""climate change"". smh 

It's all a BIG HOAX!! 

#DemHoaxes","[{'text': 'DemHoaxes', 'indices': [208, 218]}]",2021-11-30 17:37:29
3017,Captain Beefy,,I'm almost 52.  I survived the cold war.  An impending ice age.  A hole in the ozone.  Acid rain.  Global warming.  Y2K.  The Mayan calendar.  Climate change.  Why do you expect me to be afraid of a flu?,[],2021-11-30 17:36:43
3018,Leaders Ecoblogs,,"@pattc285  China Is Holding the Planet Hostage 
                        China’s inadequate efforts to tackle climate change will likely undermine the credibility of governments in open societies. And if the world fails to limit global warming to https://t.co/7a7hvape9k",[],2021-11-30 17:35:42
3019,biffmack-MyPresidentLivesinFlorida,93 million miles+/- from Earth,"@LaLaboomdeyay @AndreaBotos2 @_Citizen_Se7en I've been part of a thread dealing with Accelerated Anthropogenic Global Warming Climate Change Disruption Emergency (AAGWCCDE) when the topic of windmills &amp; birds came up. Someone presented an article dealing with the topic so I critiqued it but never ""heard"" back. Happens lots. https://t.co/zS132g7q2R",[],2021-11-30 17:30:00
3020,John L. Grafft,365 million Acres,@rothwel the world to follow and whose leaders intent is to enhance all American lives not just the rich and greedy with attention to climate change climate shifting and global warming issues on the ever present human footprint 👣.,[],2021-11-30 17:26:22
3021,Mirek,,"@Lesqueenb Global warming’s a bitch, no sorry scrub that, climate change is a bitch, must keep up to date with the narrative.",[],2021-11-30 17:19:34
3022,✨angge✨,🇵🇭,@yiIingribbon it's global warming and climate change and mother nature is coming for our asses by december next year we're gonna have acid rain 😩😩😭😭,[],2021-11-30 17:17:57
3023,Stanley Grill,,"@SteveDaines You’re their Senator. Why don’t you try telling Montana families why going electric is good for them? They live in the world too and won’t remain untouched by global warming. But, you’d rather bury your head in the sand and pretend climate change isn’t happening.",[],2021-11-30 16:55:15
3024,EDF,"New York, New York","Amazing @wired look at how climate change causes high-speed evolution using examples of lizard, squid and arctic bird species. Taking cues on how nature adapts vs. global warming can inspire solutions. 

https://t.co/d8fDoraK0j",[],2021-11-30 16:55:02
3025,Intheyear2525,"British Columbia, Canada","@DefiantLs CLIMATE CHANGE IS FAKE NEWS 😡 POLLUTION , deforestation are the worlds problem the terms climate change/ global warming avoid and divert the real issues stated above and must be banned from use its preventing solutions from being found😠",[],2021-11-30 16:52:12
3026,Jim Bowers,,"@nandolar13 @PeterSweden7 ""They"" for no such thing - it was Bush that changed it to climate change because focus groups found global warming too scary.  It hasn't stopped warming https://t.co/C1xfal8H19",[],2021-11-30 16:49:05
3027,Nick Squires,Rome,"Race against time to preserve artifacts from WW1's highest combat zone, high up in the Italian Alps, as global warming causes snow and ice to melt @csmonitor 
https://t.co/lkxFuqvM1m",[],2021-11-30 16:48:03
3028,ckcharles,Saint Albert,"@PeterFa58397212 @lisakeb007 These ppl died of the ""flu!"" The Wuhan flu is like any other flu except that it has been given a scary name. SARS wasn't scary enough and neither was H1N1 (or whatever..)

Acid rain, ozone depletion, global warming, weren't effective either so it was re-branded, climate change. https://t.co/qOUybmUDav",[],2021-11-30 16:46:43
3029,Jim Bowers,,@hall_robert @PeterSweden7 @JOHjohJOH12 Nope.  It was republican super liar Frank Lutz that convinced bush to call it climate change - focus groups found the term global warming to be scary.  It's always a con with the right,[],2021-11-30 16:42:47
3030,"#MentalHealthAwareness matters to us all,take care","Profile photo in Maui, Hawaii","On Friday I will be thrilled to be at South Slough Reserve https://t.co/cWasu4mzEA taking pictures of the king tide as a citizen researcher. I encourage others to help too.
https://t.co/miRRlcemiY",[],2021-11-30 16:41:43
3031,Jim Bowers,,@mhl1979 @PeterSweden7 It's still very much global warming.  It was cooling in the 70's because of sulfate aerosols from burning high sulfur coal.  Bush changed it to climate change because global warming sounded too scary.  Not scientists.  Things happen for a reason and it's not what you say,[],2021-11-30 16:37:59
3032,Cherokeekat,The Great State Of Texas,"Nancy Pelosi just bought a 11,000 square foot $25 million mansion in Florida. Someone doesn't want to pay exorbitant taxes in her home state she has ruined. Climate change and global warming thrown out the door.",[],2021-11-30 16:35:12
